year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Berlin,2nd Quintile,No,0.99579,113,113,0.98380,1.00778
2011,Berlin,3rd Quintile,No,0.98803,123,123,0.96873,1.00733
2011,Berlin,4th Quintile,No,0.99382,132,132,0.98040,1.00724
2011,Berlin,5th Quintile,No,0.96349,111,111,0.92844,0.99854
2011,Brandenburg,1st Quintile,No,0.96377,191,191,0.93720,0.99034
2011,Brandenburg,2nd Quintile,No,0.96658,159,159,0.93855,0.99460
2011,Brandenburg,3rd Quintile,No,0.97422,135,135,0.94739,1.00105
2011,Brandenburg,4th Quintile,No,0.94481,93,93,0.89814,0.99147
2011,Brandenburg,5th Quintile,No,0.88298,61,61,0.80164,0.96431
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.97452,132,132,0.94754,1.00151
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92531,96,96,0.87245,0.97818
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.93336,70,70,0.87451,0.99221
2011,Mecklenburg-Western Pomerania,4th Quintile,No,0.97643,53,53,0.93520,1.01766
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.82695,37,37,0.70337,0.95052
2011,Saxony,1st Quintile,No,0.96429,292,292,0.94297,0.98561
2011,Saxony,2nd Quintile,No,0.95689,269,269,0.93257,0.98121
2011,Saxony,3rd Quintile,No,0.93565,223,223,0.90337,0.96793
2011,Saxony,4th Quintile,No,0.94958,135,135,0.91253,0.98663
2011,Saxony,5th Quintile,No,0.86390,77,77,0.78680,0.94099
2011,Saxony-Anhalt,1st Quintile,No,0.99516,203,203,0.98560,1.00473
2011,Saxony-Anhalt,2nd Quintile,No,0.94004,162,162,0.90336,0.97671
2011,Saxony-Anhalt,3rd Quintile,No,0.91741,120,120,0.86796,0.96687
2011,Saxony-Anhalt,4th Quintile,No,0.94476,78,78,0.89373,0.99579
2011,Saxony-Anhalt,5th Quintile,No,0.93346,61,61,0.87040,0.99652
2011,Thuringa,1st Quintile,No,0.95062,179,179,0.91878,0.98245
2011,Thuringa,2nd Quintile,No,0.97425,173,173,0.95058,0.99792
2011,Thuringa,3rd Quintile,No,0.97429,136,136,0.94759,1.00099
2011,Thuringa,4th Quintile,No,0.87398,85,85,0.80301,0.94495
2011,Thuringa,5th Quintile,No,0.93112,49,49,0.85948,1.00277
2012,Schleswig-Holstein,1st Quintile,No,0.97221,158,158,0.94650,0.99792
2012,Schleswig-Holstein,2nd Quintile,No,0.96742,132,132,0.93701,0.99782
2012,Schleswig-Holstein,3rd Quintile,No,0.98759,86,86,0.96406,1.01113
2012,Schleswig-Holstein,4th Quintile,No,0.94794,110,110,0.90623,0.98964
2012,Schleswig-Holstein,5th Quintile,No,0.87303,79,79,0.79914,0.94692
2012,Hamburg,1st Quintile,No,0.95915,56,56,0.90684,1.01146
2012,Hamburg,4th Quintile,No,0.93908,50,50,0.87210,1.00605
2012,Hamburg,5th Quintile,No,0.99606,59,59,0.97994,1.01218
2012,Lower Saxony,1st Quintile,No,0.96568,291,291,0.94473,0.98663
2012,Lower Saxony,2nd Quintile,No,0.96375,288,288,0.94212,0.98537
2012,Lower Saxony,3rd Quintile,No,0.96533,268,268,0.94339,0.98728
2012,Lower Saxony,4th Quintile,Yes,0.08825,40,283,0.05514,0.12136
2012,Lower Saxony,4th Quintile,No,0.91175,243,283,0.87864,0.94486
2012,Lower Saxony,5th Quintile,Yes,0.09897,37,291,0.06460,0.13334
2012,Lower Saxony,5th Quintile,No,0.90103,254,291,0.86666,0.93540
2012,North Rhine-Westphalia,1st Quintile,No,0.99237,732,732,0.98607,0.99868
2012,North Rhine-Westphalia,2nd Quintile,No,0.97679,579,579,0.96451,0.98906
2012,North Rhine-Westphalia,3rd Quintile,Yes,0.05116,45,577,0.03316,0.06915
2012,North Rhine-Westphalia,3rd Quintile,No,0.93526,532,577,0.91517,0.95536
2012,North Rhine-Westphalia,4th Quintile,Yes,0.07786,56,586,0.05614,0.09957
2012,North Rhine-Westphalia,4th Quintile,No,0.92214,530,586,0.90043,0.94386
2012,North Rhine-Westphalia,5th Quintile,Yes,0.06820,63,691,0.04939,0.08701
2012,North Rhine-Westphalia,5th Quintile,No,0.93180,628,691,0.91299,0.95061
2012,Hesse,1st Quintile,No,0.96958,201,201,0.94577,0.99338
2012,Hesse,2nd Quintile,No,0.93757,204,204,0.90429,0.97085
2012,Hesse,3rd Quintile,No,0.90762,191,191,0.86645,0.94880
2012,Hesse,4th Quintile,No,0.89682,181,181,0.85238,0.94126
2012,Hesse,5th Quintile,Yes,0.11621,42,287,0.07907,0.15335
2012,Hesse,5th Quintile,No,0.88099,245,287,0.84347,0.91852
2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98964,191,191,0.97524,1.00404
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.91486,189,189,0.87497,0.95476
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.87949,169,169,0.83026,0.92872
2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.91699,156,156,0.87356,0.96043
2012,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.86485,142,142,0.80842,0.92129
2012,Baden-Wuerttemberg,1st Quintile,No,0.95499,279,279,0.93061,0.97936
2012,Baden-Wuerttemberg,2nd Quintile,Yes,0.11344,48,362,0.08073,0.14616
2012,Baden-Wuerttemberg,2nd Quintile,No,0.88656,314,362,0.85384,0.91927
2012,Baden-Wuerttemberg,3rd Quintile,Yes,0.11492,68,381,0.08286,0.14699
2012,Baden-Wuerttemberg,3rd Quintile,No,0.88508,313,381,0.85301,0.91714
2012,Baden-Wuerttemberg,4th Quintile,Yes,0.16294,85,408,0.12706,0.19882
2012,Baden-Wuerttemberg,4th Quintile,No,0.83706,323,408,0.80118,0.87294
2012,Baden-Wuerttemberg,5th Quintile,Yes,0.14823,89,466,0.11593,0.18053
2012,Baden-Wuerttemberg,5th Quintile,No,0.84989,377,466,0.81742,0.88235
2012,Bavaria,1st Quintile,No,0.96408,422,422,0.94630,0.98185
2012,Bavaria,2nd Quintile,Yes,0.10142,61,491,0.07469,0.12815
2012,Bavaria,2nd Quintile,No,0.88857,430,491,0.86071,0.91644
2012,Bavaria,3rd Quintile,Yes,0.12911,101,509,0.09995,0.15827
2012,Bavaria,3rd Quintile,No,0.87089,408,509,0.84173,0.90005
2012,Bavaria,4th Quintile,Yes,0.13967,103,524,0.10996,0.16938
2012,Bavaria,4th Quintile,No,0.85865,421,524,0.82879,0.88850
2012,Bavaria,5th Quintile,Yes,0.15779,121,553,0.12738,0.18820
2012,Bavaria,5th Quintile,No,0.83434,432,553,0.80332,0.86535
2012,Berlin,1st Quintile,No,0.98177,172,172,0.96172,1.00182
2012,Berlin,2nd Quintile,No,0.95939,148,148,0.92748,0.99130
2012,Berlin,3rd Quintile,No,0.99283,122,122,0.97779,1.00786
2012,Berlin,4th Quintile,No,0.97590,118,118,0.94811,1.00369
2012,Berlin,5th Quintile,No,0.97165,124,124,0.94232,1.00098
2012,Brandenburg,1st Quintile,No,0.96687,175,175,0.94027,0.99346
2012,Brandenburg,2nd Quintile,No,0.98313,139,139,0.96165,1.00462
2012,Brandenburg,3rd Quintile,No,0.95548,127,127,0.91946,0.99149
2012,Brandenburg,4th Quintile,No,0.91116,107,107,0.85700,0.96532
2012,Brandenburg,5th Quintile,No,0.89266,73,73,0.82116,0.96416
2012,Mecklenburg-Western Pomerania,1st Quintile,No,0.99744,130,130,0.98871,1.00616
2012,Mecklenburg-Western Pomerania,2nd Quintile,No,0.95411,86,86,0.90963,0.99859
2012,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99923,81,81,0.99316,1.00530
2012,Mecklenburg-Western Pomerania,4th Quintile,No,0.83693,46,46,0.72899,0.94487
2012,Mecklenburg-Western Pomerania,5th Quintile,No,0.87911,41,41,0.77808,0.98014
2012,Saxony,1st Quintile,No,0.98292,289,289,0.96796,0.99789
2012,Saxony,2nd Quintile,No,0.95241,234,234,0.92507,0.97975
2012,Saxony,3rd Quintile,No,0.90573,250,250,0.86944,0.94202
2012,Saxony,4th Quintile,No,0.92771,140,140,0.88466,0.97077
2012,Saxony,5th Quintile,No,0.86665,91,91,0.79641,0.93688
2012,Saxony-Anhalt,1st Quintile,No,0.98573,190,190,0.96882,1.00264
2012,Saxony-Anhalt,2nd Quintile,No,0.90353,122,122,0.85093,0.95614
2012,Saxony-Anhalt,3rd Quintile,No,0.97494,113,113,0.94599,1.00389
2012,Saxony-Anhalt,4th Quintile,No,0.89214,98,98,0.83041,0.95387
2012,Saxony-Anhalt,5th Quintile,No,0.92480,68,68,0.86166,0.98795
2012,Thuringa,1st Quintile,No,0.93749,167,167,0.90066,0.97431
2012,Thuringa,2nd Quintile,No,0.92944,116,116,0.88264,0.97625
2012,Thuringa,3rd Quintile,No,0.93216,150,150,0.89178,0.97254
2012,Thuringa,4th Quintile,No,0.95986,92,92,0.91953,1.00019
2012,Thuringa,5th Quintile,No,0.86725,74,74,0.78941,0.94509
2013,Schleswig-Holstein,1st Quintile,No,0.98123,191,191,0.96193,1.00053
2013,Schleswig-Holstein,2nd Quintile,No,0.94090,128,128,0.89989,0.98192
2013,Schleswig-Holstein,3rd Quintile,No,0.96596,112,112,0.93222,0.99969
2013,Schleswig-Holstein,4th Quintile,No,0.90827,106,106,0.85305,0.96348
2013,Schleswig-Holstein,5th Quintile,No,0.90668,78,78,0.84171,0.97165
2013,Hamburg,2nd Quintile,No,0.99831,78,78,0.98915,1.00748
2013,Hamburg,3rd Quintile,No,0.99846,65,65,0.98884,1.00808
2013,Hamburg,4th Quintile,No,0.90013,60,60,0.82362,0.97664
2013,Hamburg,5th Quintile,No,0.97682,55,55,0.93668,1.01695
2013,Lower Saxony,1st Quintile,No,0.94800,359,359,0.92500,0.97100
2013,Lower Saxony,2nd Quintile,No,0.94835,317,317,0.92395,0.97275
2013,Lower Saxony,3rd Quintile,No,0.92687,256,256,0.89492,0.95883
2013,Lower Saxony,4th Quintile,Yes,0.07933,42,314,0.04939,0.10927
2013,Lower Saxony,4th Quintile,No,0.92067,272,314,0.89073,0.95061
2013,Lower Saxony,5th Quintile,Yes,0.10712,45,313,0.07280,0.14144
2013,Lower Saxony,5th Quintile,No,0.89288,268,313,0.85856,0.92720
2013,Bremen,2nd Quintile,No,0.98547,36,36,0.94583,1.02511
2013,North Rhine-Westphalia,1st Quintile,No,0.97997,928,928,0.97095,0.98899
2013,North Rhine-Westphalia,2nd Quintile,No,0.98652,709,709,0.97803,0.99502
2013,North Rhine-Westphalia,3rd Quintile,Yes,0.05398,41,625,0.03625,0.07171
2013,North Rhine-Westphalia,3rd Quintile,No,0.94602,584,625,0.92829,0.96375
2013,North Rhine-Westphalia,4th Quintile,Yes,0.09741,59,615,0.07395,0.12086
2013,North Rhine-Westphalia,4th Quintile,No,0.90259,556,615,0.87914,0.92605
2013,North Rhine-Westphalia,5th Quintile,Yes,0.07304,72,744,0.05433,0.09175
2013,North Rhine-Westphalia,5th Quintile,No,0.92696,672,744,0.90825,0.94567
2013,Hesse,1st Quintile,No,0.97273,276,276,0.95348,0.99198
2013,Hesse,2nd Quintile,No,0.96437,233,233,0.94051,0.98822
2013,Hesse,3rd Quintile,No,0.90986,222,222,0.87210,0.94762
2013,Hesse,4th Quintile,No,0.92549,182,182,0.88723,0.96374
2013,Hesse,5th Quintile,Yes,0.10395,42,332,0.07107,0.13683
2013,Hesse,5th Quintile,No,0.89605,290,332,0.86317,0.92893
2013,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98115,237,237,0.96380,0.99850
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.90493,196,196,0.86376,0.94610
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.87187,189,189,0.82410,0.91965
2013,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.92299,156,156,0.88101,0.96496
2013,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.14811,31,195,0.09813,0.19810
2013,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.85189,164,195,0.80190,0.90187
2013,Baden-Wuerttemberg,1st Quintile,No,0.98183,349,349,0.96780,0.99586
2013,Baden-Wuerttemberg,2nd Quintile,Yes,0.12042,40,413,0.08899,0.15185
2013,Baden-Wuerttemberg,2nd Quintile,No,0.87958,373,413,0.84815,0.91101
2013,Baden-Wuerttemberg,3rd Quintile,Yes,0.17185,78,432,0.13624,0.20747
2013,Baden-Wuerttemberg,3rd Quintile,No,0.82815,354,432,0.79253,0.86376
2013,Baden-Wuerttemberg,4th Quintile,Yes,0.12751,71,456,0.09686,0.15816
2013,Baden-Wuerttemberg,4th Quintile,No,0.87249,385,456,0.84184,0.90314
2013,Baden-Wuerttemberg,5th Quintile,Yes,0.18526,96,472,0.15018,0.22035
2013,Baden-Wuerttemberg,5th Quintile,No,0.81474,376,472,0.77965,0.84982
2013,Bavaria,1st Quintile,No,0.97842,488,488,0.96551,0.99133
2013,Bavaria,2nd Quintile,Yes,0.13242,84,609,0.10548,0.15937
2013,Bavaria,2nd Quintile,No,0.86295,525,609,0.83561,0.89028
2013,Bavaria,3rd Quintile,Yes,0.15198,112,574,0.12259,0.18138
2013,Bavaria,3rd Quintile,No,0.84802,462,574,0.81862,0.87741
2013,Bavaria,4th Quintile,Yes,0.11885,85,555,0.09190,0.14579
2013,Bavaria,4th Quintile,No,0.88115,470,555,0.85421,0.90810
2013,Bavaria,5th Quintile,Yes,0.18270,141,597,0.15168,0.21372
2013,Bavaria,5th Quintile,No,0.81730,456,597,0.78628,0.84832
2013,Berlin,1st Quintile,No,0.99140,214,214,0.97900,1.00380
2013,Berlin,2nd Quintile,No,0.99848,160,160,0.99243,1.00454
2013,Berlin,3rd Quintile,No,0.96160,137,137,0.92931,0.99390
2013,Berlin,4th Quintile,No,0.98511,136,136,0.96468,1.00554
2013,Berlin,5th Quintile,No,0.97191,110,110,0.94089,1.00293
2013,Brandenburg,1st Quintile,No,0.96685,197,197,0.94178,0.99191
2013,Brandenburg,2nd Quintile,No,0.93920,152,152,0.90108,0.97731
2013,Brandenburg,3rd Quintile,No,0.91357,127,127,0.86450,0.96263
2013,Brandenburg,4th Quintile,No,0.91446,80,80,0.85278,0.97613
2013,Brandenburg,5th Quintile,No,0.83518,65,65,0.74429,0.92608
2013,Mecklenburg-Western Pomerania,1st Quintile,No,0.99516,132,132,0.98328,1.00704
2013,Mecklenburg-Western Pomerania,3rd Quintile,No,0.91043,66,66,0.84101,0.97985
2013,Mecklenburg-Western Pomerania,4th Quintile,No,0.94012,41,41,0.86660,1.01365
2013,Mecklenburg-Western Pomerania,5th Quintile,No,0.80361,34,34,0.66806,0.93915
2013,Saxony,1st Quintile,No,0.98341,266,266,0.96804,0.99879
2013,Saxony,2nd Quintile,No,0.94670,290,290,0.92080,0.97260
2013,Saxony,3rd Quintile,No,0.88054,206,206,0.83614,0.92494
2013,Saxony,4th Quintile,No,0.91468,133,133,0.86703,0.96234
2013,Saxony,5th Quintile,No,0.87029,86,86,0.79887,0.94172
2013,Saxony-Anhalt,1st Quintile,No,0.97713,208,208,0.95676,0.99749
2013,Saxony-Anhalt,2nd Quintile,No,0.91820,151,151,0.87434,0.96206
2013,Saxony-Anhalt,3rd Quintile,No,0.96415,116,116,0.93017,0.99813
2013,Saxony-Anhalt,4th Quintile,No,0.94102,79,79,0.88873,0.99330
2013,Saxony-Anhalt,5th Quintile,No,0.86296,49,49,0.76567,0.96025
2013,Thuringa,1st Quintile,No,0.98239,161,161,0.96201,1.00277
2013,Thuringa,2nd Quintile,No,0.91574,163,163,0.87296,0.95851
2013,Thuringa,3rd Quintile,No,0.95485,118,118,0.91722,0.99247
2013,Thuringa,4th Quintile,No,0.92430,86,86,0.86807,0.98053
2013,Thuringa,5th Quintile,No,0.85489,47,47,0.75310,0.95667
2014,Schleswig-Holstein,1st Quintile,No,0.93208,142,142,0.89056,0.97361
2014,Schleswig-Holstein,2nd Quintile,No,0.94060,112,112,0.89663,0.98457
2014,Schleswig-Holstein,3rd Quintile,No,0.88924,85,85,0.82213,0.95636
2014,Schleswig-Holstein,4th Quintile,No,0.97346,108,108,0.94301,1.00392
2014,Schleswig-Holstein,5th Quintile,No,0.88929,79,79,0.81966,0.95893
2014,Hamburg,4th Quintile,No,0.98478,58,58,0.95300,1.01656
2014,Hamburg,5th Quintile,No,0.89216,50,50,0.80532,0.97901
2014,Lower Saxony,1st Quintile,No,0.92209,302,302,0.89181,0.95237
2014,Lower Saxony,2nd Quintile,No,0.93775,274,274,0.90909,0.96641
2014,Lower Saxony,3rd Quintile,No,0.94336,254,254,0.91488,0.97184
2014,Lower Saxony,4th Quintile,Yes,0.10035,46,298,0.06618,0.13452
2014,Lower Saxony,4th Quintile,No,0.89965,252,298,0.86548,0.93382
2014,Lower Saxony,5th Quintile,Yes,0.13113,41,277,0.09130,0.17095
2014,Lower Saxony,5th Quintile,No,0.86887,236,277,0.82905,0.90870
2014,Bremen,1st Quintile,No,0.93131,35,35,0.84628,1.01633
2014,North Rhine-Westphalia,1st Quintile,No,0.96581,747,747,0.95277,0.97885
2014,North Rhine-Westphalia,2nd Quintile,No,0.97104,595,595,0.95755,0.98453
2014,North Rhine-Westphalia,3rd Quintile,Yes,0.05422,45,604,0.03615,0.07230
2014,North Rhine-Westphalia,3rd Quintile,No,0.94532,559,604,0.92717,0.96347
2014,North Rhine-Westphalia,4th Quintile,Yes,0.08175,60,590,0.05963,0.10388
2014,North Rhine-Westphalia,4th Quintile,No,0.91825,530,590,0.89612,0.94037
2014,North Rhine-Westphalia,5th Quintile,Yes,0.09281,74,648,0.07045,0.11516
2014,North Rhine-Westphalia,5th Quintile,No,0.90719,574,648,0.88484,0.92955
2014,Hesse,1st Quintile,No,0.97279,195,195,0.94989,0.99568
2014,Hesse,2nd Quintile,No,0.95859,193,193,0.93040,0.98677
2014,Hesse,3rd Quintile,No,0.89786,192,192,0.85491,0.94081
2014,Hesse,4th Quintile,No,0.89835,181,181,0.85420,0.94249
2014,Hesse,5th Quintile,Yes,0.13700,41,286,0.09708,0.17692
2014,Hesse,5th Quintile,No,0.86300,245,286,0.82308,0.90292
2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98527,200,200,0.96853,1.00201
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.96222,174,174,0.93381,0.99063
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.88929,178,178,0.84307,0.93552
2014,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.87010,149,149,0.81594,0.92426
2014,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.80815,136,136,0.74172,0.87457
2014,Baden-Wuerttemberg,1st Quintile,No,0.96803,267,267,0.94689,0.98917
2014,Baden-Wuerttemberg,2nd Quintile,Yes,0.14977,48,357,0.11270,0.18684
2014,Baden-Wuerttemberg,2nd Quintile,No,0.85023,309,357,0.81316,0.88730
2014,Baden-Wuerttemberg,3rd Quintile,Yes,0.16138,57,361,0.12338,0.19938
2014,Baden-Wuerttemberg,3rd Quintile,No,0.83066,304,361,0.79191,0.86940
2014,Baden-Wuerttemberg,4th Quintile,Yes,0.14884,57,380,0.11300,0.18467
2014,Baden-Wuerttemberg,4th Quintile,No,0.85116,323,380,0.81533,0.88700
2014,Baden-Wuerttemberg,5th Quintile,Yes,0.22345,113,450,0.18492,0.26198
2014,Baden-Wuerttemberg,5th Quintile,No,0.77655,337,450,0.73802,0.81508
2014,Bavaria,1st Quintile,Yes,0.04358,37,460,0.02490,0.06226
2014,Bavaria,1st Quintile,No,0.95574,423,460,0.93692,0.97456
2014,Bavaria,2nd Quintile,Yes,0.11195,60,501,0.08431,0.13958
2014,Bavaria,2nd Quintile,No,0.88805,441,501,0.86042,0.91569
2014,Bavaria,3rd Quintile,Yes,0.12096,93,510,0.09263,0.14929
2014,Bavaria,3rd Quintile,No,0.87904,417,510,0.85071,0.90737
2014,Bavaria,4th Quintile,Yes,0.14812,101,495,0.11680,0.17945
2014,Bavaria,4th Quintile,No,0.85188,394,495,0.82055,0.88320
2014,Bavaria,5th Quintile,Yes,0.17806,131,582,0.14695,0.20916
2014,Bavaria,5th Quintile,No,0.82194,451,582,0.79084,0.85305
2014,Berlin,1st Quintile,No,0.98560,156,156,0.96685,1.00436
2014,Berlin,2nd Quintile,No,0.98907,133,133,0.97133,1.00681
2014,Berlin,3rd Quintile,No,0.95856,118,118,0.92245,0.99468
2014,Berlin,4th Quintile,No,0.98967,119,119,0.97142,1.00791
2014,Berlin,5th Quintile,No,0.97555,115,115,0.94720,1.00390
2014,Brandenburg,1st Quintile,No,0.96726,163,163,0.93986,0.99466
2014,Brandenburg,2nd Quintile,No,0.96755,137,137,0.93776,0.99733
2014,Brandenburg,3rd Quintile,No,0.94510,119,119,0.90400,0.98620
2014,Brandenburg,4th Quintile,No,0.88135,92,92,0.81491,0.94779
2014,Brandenburg,5th Quintile,No,0.85562,60,60,0.76593,0.94530
2014,Mecklenburg-Western Pomerania,1st Quintile,No,0.96059,107,107,0.92355,0.99763
2014,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97502,96,96,0.94363,1.00640
2014,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94775,59,59,0.89047,1.00502
2014,Mecklenburg-Western Pomerania,4th Quintile,No,0.88026,38,38,0.77565,0.98487
2014,Mecklenburg-Western Pomerania,5th Quintile,No,0.89069,35,35,0.78580,0.99557
2014,Saxony,1st Quintile,No,0.97772,209,209,0.95766,0.99778
2014,Saxony,2nd Quintile,No,0.92900,247,247,0.89691,0.96110
2014,Saxony,3rd Quintile,No,0.90972,214,214,0.87123,0.94821
2014,Saxony,4th Quintile,No,0.84916,130,130,0.78740,0.91092
2014,Saxony,5th Quintile,No,0.87289,83,83,0.80079,0.94499
2014,Saxony-Anhalt,1st Quintile,No,0.98750,167,167,0.97060,1.00440
2014,Saxony-Anhalt,2nd Quintile,No,0.93384,139,139,0.89236,0.97531
2014,Saxony-Anhalt,3rd Quintile,No,0.91518,109,109,0.86263,0.96773
2014,Saxony-Anhalt,4th Quintile,No,0.84293,80,80,0.76269,0.92317
2014,Saxony-Anhalt,5th Quintile,No,0.92458,52,52,0.85210,0.99705
2014,Thuringa,1st Quintile,No,0.94161,158,158,0.90493,0.97829
2014,Thuringa,2nd Quintile,No,0.98293,137,137,0.96116,1.00470
2014,Thuringa,3rd Quintile,No,0.87050,121,121,0.81043,0.93058
2014,Thuringa,4th Quintile,No,0.92670,81,81,0.86959,0.98381
2014,Thuringa,5th Quintile,No,0.82689,55,55,0.72598,0.92781
2015,Schleswig-Holstein,1st Quintile,No,0.94178,133,133,0.90183,0.98172
2015,Schleswig-Holstein,2nd Quintile,No,0.95549,101,101,0.91507,0.99591
2015,Schleswig-Holstein,3rd Quintile,No,0.94933,104,104,0.90697,0.99168
2015,Schleswig-Holstein,4th Quintile,No,0.88834,93,93,0.82398,0.95270
2015,Schleswig-Holstein,5th Quintile,No,0.79563,70,70,0.70048,0.89078
2015,Hamburg,1st Quintile,No,0.98618,52,52,0.95414,1.01822
2015,Hamburg,2nd Quintile,No,0.99189,51,51,0.96702,1.01675
2015,Hamburg,4th Quintile,No,0.90818,46,46,0.82381,0.99256
2015,Hamburg,5th Quintile,No,0.97220,68,68,0.93283,1.01157
2015,Lower Saxony,1st Quintile,No,0.96030,335,335,0.93936,0.98124
2015,Lower Saxony,2nd Quintile,No,0.95309,279,279,0.92824,0.97795
2015,Lower Saxony,3rd Quintile,No,0.91402,252,252,0.87933,0.94870
2015,Lower Saxony,4th Quintile,Yes,0.07815,45,286,0.04699,0.10932
2015,Lower Saxony,4th Quintile,No,0.92185,241,286,0.89068,0.95301
2015,Lower Saxony,5th Quintile,Yes,0.12408,40,278,0.08525,0.16290
2015,Lower Saxony,5th Quintile,No,0.87592,238,278,0.83710,0.91475
2015,North Rhine-Westphalia,1st Quintile,No,0.98723,807,807,0.97948,0.99498
2015,North Rhine-Westphalia,2nd Quintile,No,0.96175,605,605,0.94645,0.97705
2015,North Rhine-Westphalia,3rd Quintile,Yes,0.04632,36,571,0.02906,0.06357
2015,North Rhine-Westphalia,3rd Quintile,No,0.94701,535,571,0.92862,0.96540
2015,North Rhine-Westphalia,4th Quintile,Yes,0.09639,58,562,0.07197,0.12081
2015,North Rhine-Westphalia,4th Quintile,No,0.89824,504,562,0.87322,0.92325
2015,North Rhine-Westphalia,5th Quintile,Yes,0.09002,70,615,0.06738,0.11266
2015,North Rhine-Westphalia,5th Quintile,No,0.90998,545,615,0.88734,0.93262
2015,Hesse,1st Quintile,No,0.96784,231,231,0.94504,0.99064
2015,Hesse,2nd Quintile,No,0.95705,192,192,0.92829,0.98580
2015,Hesse,3rd Quintile,No,0.87282,184,184,0.82455,0.92110
2015,Hesse,4th Quintile,No,0.91713,175,175,0.87616,0.95809
2015,Hesse,5th Quintile,Yes,0.12274,37,278,0.08410,0.16138
2015,Hesse,5th Quintile,No,0.87675,241,278,0.83804,0.91547
2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.94727,199,199,0.91614,0.97840
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93998,187,187,0.90584,0.97411
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.90197,168,168,0.85686,0.94707
2015,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.87948,135,135,0.82436,0.93461
2015,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.84951,145,145,0.79111,0.90791
2015,Baden-Wuerttemberg,1st Quintile,No,0.99021,275,275,0.97855,1.00187
2015,Baden-Wuerttemberg,2nd Quintile,Yes,0.14175,38,322,0.10359,0.17991
2015,Baden-Wuerttemberg,2nd Quintile,No,0.85688,284,322,0.81857,0.89519
2015,Baden-Wuerttemberg,3rd Quintile,Yes,0.17484,60,376,0.13639,0.21328
2015,Baden-Wuerttemberg,3rd Quintile,No,0.82516,316,376,0.78672,0.86361
2015,Baden-Wuerttemberg,4th Quintile,Yes,0.16951,75,393,0.13236,0.20665
2015,Baden-Wuerttemberg,4th Quintile,No,0.83049,318,393,0.79335,0.86764
2015,Baden-Wuerttemberg,5th Quintile,Yes,0.22033,106,446,0.18182,0.25884
2015,Baden-Wuerttemberg,5th Quintile,No,0.77967,340,446,0.74116,0.81818
2015,Bavaria,1st Quintile,Yes,0.04629,32,454,0.02694,0.06564
2015,Bavaria,1st Quintile,No,0.95371,422,454,0.93436,0.97306
2015,Bavaria,2nd Quintile,Yes,0.10511,56,528,0.07893,0.13130
2015,Bavaria,2nd Quintile,No,0.89489,472,528,0.86870,0.92107
2015,Bavaria,3rd Quintile,Yes,0.13284,84,498,0.10300,0.16268
2015,Bavaria,3rd Quintile,No,0.86395,414,498,0.83381,0.89409
2015,Bavaria,4th Quintile,Yes,0.16899,110,503,0.13621,0.20178
2015,Bavaria,4th Quintile,No,0.83101,393,503,0.79822,0.86379
2015,Bavaria,5th Quintile,Yes,0.20810,154,601,0.17562,0.24058
2015,Bavaria,5th Quintile,No,0.79190,447,601,0.75942,0.82438
2015,Berlin,1st Quintile,No,0.99068,167,167,0.97606,1.00530
2015,Berlin,2nd Quintile,No,0.95454,139,139,0.91979,0.98930
2015,Berlin,3rd Quintile,No,0.99358,106,106,0.97829,1.00886
2015,Berlin,4th Quintile,No,0.98679,119,119,0.96619,1.00739
2015,Berlin,5th Quintile,No,0.96518,105,105,0.92995,1.00041
2015,Brandenburg,1st Quintile,No,0.96576,163,163,0.93776,0.99376
2015,Brandenburg,2nd Quintile,No,0.88770,126,126,0.83234,0.94305
2015,Brandenburg,3rd Quintile,No,0.97548,125,125,0.94825,1.00270
