year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.14674,63,313,0.10748,0.18601
2011,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.71187,250,313,0.66161,0.76212
2011,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.08744,37,374,0.05877,0.11611
2011,Baden-Wuerttemberg,Single-person household,Just Right,0.72203,282,374,0.67657,0.76750
2011,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.14008,55,374,0.10486,0.17531
2011,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.08523,44,469,0.05994,0.11053
2011,Baden-Wuerttemberg,Couple without children,Just Right,0.67850,330,469,0.63618,0.72081
2011,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.19308,95,469,0.15732,0.22885
2011,Baden-Wuerttemberg,Single parent,A Bit Too Small,0.17848,49,219,0.12765,0.22931
2011,Baden-Wuerttemberg,Single parent,Just Right,0.62995,170,219,0.56585,0.69404
2011,Baden-Wuerttemberg,Couple with children,Much Too Small,0.02357,40,834,0.01326,0.03387
2011,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.17332,185,834,0.14761,0.19902
2011,Baden-Wuerttemberg,Couple with children,Just Right,0.70457,557,834,0.67358,0.73555
2011,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.09596,52,834,0.07596,0.11597
2011,Bavaria,Single-person household,A Bit Too Small,0.16169,68,497,0.12929,0.19409
2011,Bavaria,Single-person household,Just Right,0.65751,346,497,0.61574,0.69927
2011,Bavaria,Single-person household,A Bit Too Large,0.14931,83,497,0.11795,0.18068
2011,Bavaria,Couple without children,A Bit Too Small,0.12240,58,634,0.09687,0.14794
2011,Bavaria,Couple without children,Just Right,0.66210,445,634,0.62525,0.69894
2011,Bavaria,Couple without children,A Bit Too Large,0.18680,131,634,0.15644,0.21716
2011,Bavaria,Single parent,A Bit Too Small,0.20733,81,334,0.16379,0.25088
2011,Bavaria,Single parent,Just Right,0.67136,217,334,0.62091,0.72181
2011,Bavaria,Single parent,A Bit Too Large,0.09543,36,334,0.06387,0.12699
2011,Bavaria,Couple with children,A Bit Too Small,0.18680,243,976,0.16233,0.21126
2011,Bavaria,Couple with children,Just Right,0.68746,670,976,0.65836,0.71655
2011,Bavaria,Couple with children,A Bit Too Large,0.08545,63,976,0.06790,0.10300
2011,Berlin,Single-person household,A Bit Too Small,0.19316,39,187,0.13642,0.24989
2011,Berlin,Single-person household,Just Right,0.70002,148,187,0.63417,0.76588
2011,Berlin,Couple without children,Just Right,0.75191,128,128,0.67679,0.82703
2011,Berlin,Single parent,A Bit Too Small,0.29114,36,97,0.20026,0.38202
2011,Berlin,Single parent,Just Right,0.57692,61,97,0.47809,0.67575
2011,Berlin,Couple with children,A Bit Too Small,0.25931,46,156,0.19031,0.32830
2011,Berlin,Couple with children,Just Right,0.63107,110,156,0.55510,0.70703
2011,Brandenburg,Single-person household,Just Right,0.75271,121,121,0.67552,0.82991
2011,Brandenburg,Couple without children,Just Right,0.74075,158,158,0.67220,0.80929
2011,Brandenburg,Single parent,Just Right,0.72253,71,71,0.61764,0.82742
2011,Brandenburg,Couple with children,A Bit Too Small,0.22309,47,183,0.16261,0.28358
2011,Brandenburg,Couple with children,Just Right,0.72795,136,183,0.66330,0.79261
2011,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.74964,76,76,0.65160,0.84769
2011,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.70053,85,85,0.60258,0.79848
2011,Mecklenburg-Western Pomerania,Single parent,Just Right,0.60504,50,50,0.46816,0.74191
2011,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.74465,69,69,0.64101,0.84830
2011,Saxony,Single-person household,Just Right,0.75527,177,216,0.69780,0.81274
2011,Saxony,Single-person household,A Bit Too Large,0.16562,39,216,0.11593,0.21531
2011,Saxony,Couple without children,A Bit Too Small,0.14107,34,270,0.09947,0.18267
2011,Saxony,Couple without children,Just Right,0.76368,236,270,0.71291,0.81445
2011,Saxony,Single parent,Just Right,0.71805,91,91,0.62509,0.81101
2011,Saxony,Couple with children,A Bit Too Small,0.23139,102,346,0.18689,0.27589
2011,Saxony,Couple with children,Just Right,0.69379,244,346,0.64515,0.74242
2011,Saxony-Anhalt,Single-person household,Just Right,0.76308,110,110,0.68326,0.84291
2011,Saxony-Anhalt,Couple without children,Just Right,0.77037,146,146,0.70191,0.83883
2011,Saxony-Anhalt,Single parent,Just Right,0.63060,51,51,0.49682,0.76438
2011,Saxony-Anhalt,Couple with children,A Bit Too Small,0.16535,39,191,0.11252,0.21817
2011,Saxony-Anhalt,Couple with children,Just Right,0.68120,152,191,0.61494,0.74747
2011,Thuringa,Single-person household,Just Right,0.78495,119,119,0.71082,0.85909
2011,Thuringa,Couple without children,Just Right,0.74480,145,145,0.67359,0.81601
2011,Thuringa,Single parent,Just Right,0.78171,54,54,0.67049,0.89292
2011,Thuringa,Couple with children,A Bit Too Small,0.18440,48,185,0.12837,0.24044
2011,Thuringa,Couple with children,Just Right,0.68796,137,185,0.62102,0.75491
2012,Schleswig-Holstein,Single-person household,Just Right,0.81200,104,104,0.73654,0.88745
2012,Schleswig-Holstein,Couple without children,Just Right,0.73839,130,130,0.66255,0.81424
2012,Schleswig-Holstein,Single parent,Just Right,0.70939,65,65,0.59814,0.82063
2012,Schleswig-Holstein,Couple with children,A Bit Too Small,0.19368,36,183,0.13627,0.25109
2012,Schleswig-Holstein,Couple with children,Just Right,0.70003,147,183,0.63346,0.76661
2012,Hamburg,Single-person household,Just Right,0.71723,57,57,0.59928,0.83518
2012,Hamburg,Couple without children,Just Right,0.73681,53,53,0.61712,0.85650
2012,Hamburg,Couple with children,A Bit Too Small,0.31368,31,76,0.20867,0.41869
2012,Hamburg,Couple with children,Just Right,0.65739,45,76,0.54999,0.76480
2012,Lower Saxony,Single-person household,Just Right,0.68470,195,253,0.62734,0.74207
2012,Lower Saxony,Single-person household,A Bit Too Large,0.18824,58,253,0.13997,0.23650
2012,Lower Saxony,Couple without children,Just Right,0.66901,284,382,0.62176,0.71627
2012,Lower Saxony,Couple without children,A Bit Too Large,0.22237,98,382,0.18061,0.26412
2012,Lower Saxony,Single parent,A Bit Too Small,0.12097,35,170,0.07180,0.17013
2012,Lower Saxony,Single parent,Just Right,0.74443,135,170,0.67867,0.81019
2012,Lower Saxony,Couple with children,A Bit Too Small,0.18079,107,529,0.14796,0.21362
2012,Lower Saxony,Couple with children,Just Right,0.68885,386,529,0.64936,0.72834
2012,Lower Saxony,Couple with children,A Bit Too Large,0.08947,36,529,0.06513,0.11382
2012,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.08687,60,630,0.06486,0.10888
2012,North Rhine-Westphalia,Single-person household,Just Right,0.72706,476,630,0.69225,0.76188
2012,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.14921,94,630,0.12137,0.17706
2012,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.08438,65,820,0.06534,0.10342
2012,North Rhine-Westphalia,Couple without children,Just Right,0.72110,597,820,0.69038,0.75181
2012,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.15591,158,820,0.13107,0.18076
2012,North Rhine-Westphalia,Single parent,A Bit Too Small,0.20370,97,392,0.16378,0.24362
2012,North Rhine-Westphalia,Single parent,Just Right,0.64268,295,392,0.59518,0.69018
2012,North Rhine-Westphalia,Couple with children,Much Too Small,0.02508,50,1210,0.01626,0.03389
2012,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.17408,260,1210,0.15271,0.19545
2012,North Rhine-Westphalia,Couple with children,Just Right,0.71651,838,1210,0.69110,0.74191
2012,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.07626,62,1210,0.06130,0.09122
2012,Hesse,Single-person household,Just Right,0.71693,165,205,0.65511,0.77875
2012,Hesse,Single-person household,A Bit Too Large,0.13864,40,205,0.09122,0.18606
2012,Hesse,Couple without children,Just Right,0.67941,199,265,0.62311,0.73571
2012,Hesse,Couple without children,A Bit Too Large,0.22683,66,265,0.17632,0.27735
2012,Hesse,Single parent,A Bit Too Small,0.25843,45,135,0.18431,0.33256
2012,Hesse,Single parent,Just Right,0.61071,90,135,0.52815,0.69327
2012,Hesse,Couple with children,A Bit Too Small,0.23836,116,380,0.19546,0.28126
2012,Hesse,Couple with children,Just Right,0.63006,264,380,0.58146,0.67867
2012,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.68742,156,201,0.62317,0.75166
2012,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.17486,45,201,0.12221,0.22750
2012,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.68444,164,220,0.62288,0.74599
2012,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.24614,56,220,0.18909,0.30319
2012,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.79755,83,83,0.71057,0.88452
2012,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.13404,57,299,0.09536,0.17273
2012,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.77075,242,299,0.72302,0.81848
2012,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.09549,34,372,0.06559,0.12540
2012,Baden-Wuerttemberg,Single-person household,Just Right,0.71106,281,372,0.66494,0.75718
2012,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.14259,57,372,0.10701,0.17817
2012,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.07222,38,469,0.04877,0.09568
2012,Baden-Wuerttemberg,Couple without children,Just Right,0.70059,330,469,0.65909,0.74208
2012,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.18344,101,469,0.14838,0.21851
2012,Baden-Wuerttemberg,Single parent,A Bit Too Small,0.16343,42,195,0.11140,0.21546
2012,Baden-Wuerttemberg,Single parent,Just Right,0.63963,153,195,0.57207,0.70719
2012,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.17634,155,732,0.14871,0.20396
2012,Baden-Wuerttemberg,Couple with children,Just Right,0.68019,532,732,0.64638,0.71400
2012,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.10466,45,732,0.08247,0.12685
2012,Bavaria,Single-person household,A Bit Too Small,0.10904,60,526,0.08238,0.13570
2012,Bavaria,Single-person household,Just Right,0.69727,379,526,0.65797,0.73657
2012,Bavaria,Single-person household,A Bit Too Large,0.15816,87,526,0.12695,0.18937
2012,Bavaria,Couple without children,A Bit Too Small,0.11495,59,630,0.09002,0.13987
2012,Bavaria,Couple without children,Just Right,0.65994,442,630,0.62292,0.69696
2012,Bavaria,Couple without children,A Bit Too Large,0.19882,129,630,0.16763,0.23001
2012,Bavaria,Single parent,A Bit Too Small,0.19914,74,312,0.15476,0.24353
2012,Bavaria,Single parent,Just Right,0.64254,205,312,0.58927,0.69580
2012,Bavaria,Single parent,A Bit Too Large,0.09373,33,312,0.06134,0.12613
2012,Bavaria,Couple with children,Much Too Small,0.03087,32,966,0.01996,0.04178
2012,Bavaria,Couple with children,A Bit Too Small,0.18556,211,966,0.16103,0.21009
2012,Bavaria,Couple with children,Just Right,0.68487,658,966,0.65556,0.71418
2012,Bavaria,Couple with children,A Bit Too Large,0.08317,65,966,0.06574,0.10059
2012,Berlin,Single-person household,A Bit Too Small,0.17620,38,200,0.12327,0.22914
2012,Berlin,Single-person household,Just Right,0.69760,162,200,0.63379,0.76142
2012,Berlin,Couple without children,Just Right,0.77420,141,141,0.70494,0.84346
2012,Berlin,Single parent,Just Right,0.63951,67,67,0.52367,0.75535
2012,Berlin,Couple with children,A Bit Too Small,0.28821,50,152,0.21596,0.36045
2012,Berlin,Couple with children,Just Right,0.62635,102,152,0.54919,0.70352
2012,Brandenburg,Single-person household,Just Right,0.67303,113,113,0.58615,0.75991
2012,Brandenburg,Couple without children,Just Right,0.79897,172,172,0.73890,0.85904
2012,Brandenburg,Single parent,Just Right,0.72253,67,67,0.61451,0.83056
2012,Brandenburg,Couple with children,A Bit Too Small,0.20806,42,166,0.14612,0.27000
2012,Brandenburg,Couple with children,Just Right,0.69434,124,166,0.62405,0.76463
2012,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.71369,76,76,0.61139,0.81600
2012,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.66560,91,91,0.56812,0.76307
2012,Mecklenburg-Western Pomerania,Single parent,Just Right,0.46672,40,40,0.31014,0.62330
2012,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.73988,63,63,0.63067,0.84908
2012,Saxony,Single-person household,Just Right,0.75008,187,232,0.69425,0.80592
2012,Saxony,Single-person household,A Bit Too Large,0.16463,45,232,0.11681,0.21245
2012,Saxony,Couple without children,A Bit Too Small,0.11427,37,312,0.07891,0.14963
2012,Saxony,Couple without children,Just Right,0.76790,244,312,0.72098,0.81482
2012,Saxony,Couple without children,A Bit Too Large,0.09724,31,312,0.06431,0.13017
2012,Saxony,Single parent,Just Right,0.79656,94,94,0.71474,0.87837
2012,Saxony,Couple with children,A Bit Too Small,0.22139,79,329,0.17646,0.26633
2012,Saxony,Couple with children,Just Right,0.70262,250,329,0.65315,0.75209
2012,Saxony-Anhalt,Single-person household,Just Right,0.76087,113,113,0.68187,0.83987
2012,Saxony-Anhalt,Couple without children,Just Right,0.75023,143,143,0.67903,0.82143
2012,Saxony-Anhalt,Single parent,Just Right,0.70327,66,66,0.59222,0.81433
2012,Saxony-Anhalt,Couple with children,Just Right,0.74188,129,129,0.66607,0.81769
2012,Thuringa,Single-person household,Just Right,0.81697,125,125,0.74890,0.88503
2012,Thuringa,Couple without children,Just Right,0.72376,144,144,0.65047,0.79704
2012,Thuringa,Single parent,Just Right,0.80936,55,55,0.70459,0.91413
2012,Thuringa,Couple with children,A Bit Too Small,0.18255,37,175,0.12515,0.23994
2012,Thuringa,Couple with children,Just Right,0.71298,138,175,0.64577,0.78020
2013,Schleswig-Holstein,Single-person household,Just Right,0.76005,111,111,0.68025,0.83986
2013,Schleswig-Holstein,Couple without children,Just Right,0.61931,108,108,0.52730,0.71131
2013,Schleswig-Holstein,Single parent,Just Right,0.65922,61,61,0.53929,0.77916
2013,Schleswig-Holstein,Couple with children,A Bit Too Small,0.23963,49,219,0.18297,0.29630
2013,Schleswig-Holstein,Couple with children,Just Right,0.69443,170,219,0.63328,0.75558
2013,Hamburg,Single-person household,Just Right,0.74696,58,58,0.63410,0.85983
2013,Hamburg,Couple without children,Just Right,0.78809,70,70,0.69167,0.88452
2013,Hamburg,Single parent,Just Right,0.76520,33,33,0.61834,0.91207
2013,Hamburg,Couple with children,A Bit Too Small,0.33914,37,100,0.24588,0.43239
2013,Hamburg,Couple with children,Just Right,0.58257,63,100,0.48543,0.67972
2013,Lower Saxony,Single-person household,Just Right,0.66374,210,259,0.60609,0.72138
2013,Lower Saxony,Single-person household,A Bit Too Large,0.16564,49,259,0.12027,0.21100
2013,Lower Saxony,Couple without children,A Bit Too Small,0.04928,31,423,0.02863,0.06993
2013,Lower Saxony,Couple without children,Just Right,0.70712,310,423,0.66370,0.75054
2013,Lower Saxony,Couple without children,A Bit Too Large,0.18150,82,423,0.14473,0.21828
2013,Lower Saxony,Single parent,A Bit Too Small,0.15715,42,193,0.10567,0.20863
2013,Lower Saxony,Single parent,Just Right,0.65905,151,193,0.59200,0.72610
2013,Lower Saxony,Couple with children,A Bit Too Small,0.15702,108,581,0.12741,0.18662
2013,Lower Saxony,Couple with children,Just Right,0.71596,430,581,0.67926,0.75266
2013,Lower Saxony,Couple with children,A Bit Too Large,0.08323,43,581,0.06075,0.10571
2013,Bremen,Couple with children,Just Right,0.50770,32,32,0.33171,0.68370
2013,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.08174,68,677,0.06109,0.10240
2013,North Rhine-Westphalia,Single-person household,Just Right,0.73408,514,677,0.70077,0.76739
2013,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.14860,95,677,0.12179,0.17542
2013,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07832,63,877,0.06053,0.09611
2013,North Rhine-Westphalia,Couple without children,Just Right,0.69614,648,877,0.66569,0.72660
2013,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.19750,166,877,0.17113,0.22386
2013,North Rhine-Westphalia,Single parent,A Bit Too Small,0.21498,96,460,0.17740,0.25256
2013,North Rhine-Westphalia,Single parent,Just Right,0.69185,332,460,0.64961,0.73409
2013,North Rhine-Westphalia,Single parent,A Bit Too Large,0.06310,32,460,0.04086,0.08535
2013,North Rhine-Westphalia,Couple with children,Much Too Small,0.03568,69,1466,0.02618,0.04518
2013,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.15850,310,1466,0.13980,0.17720
2013,North Rhine-Westphalia,Couple with children,Just Right,0.73311,1015,1466,0.71046,0.75576
2013,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.05745,72,1466,0.04554,0.06937
2013,North Rhine-Westphalia,Other Combinations,Just Right,0.62908,53,53,0.49778,0.76037
2013,Hesse,Single-person household,A Bit Too Small,0.10037,31,260,0.06377,0.13696
2013,Hesse,Single-person household,Just Right,0.69476,181,260,0.63868,0.75085
2013,Hesse,Single-person household,A Bit Too Large,0.17275,48,260,0.12671,0.21879
2013,Hesse,Couple without children,A Bit Too Small,0.09089,39,314,0.05905,0.12274
2013,Hesse,Couple without children,Just Right,0.67514,212,314,0.62325,0.72702
2013,Hesse,Couple without children,A Bit Too Large,0.20447,63,314,0.15979,0.24915
2013,Hesse,Single parent,A Bit Too Small,0.18700,42,138,0.12170,0.25229
2013,Hesse,Single parent,Just Right,0.67411,96,138,0.59562,0.75259
2013,Hesse,Couple with children,Much Too Small,0.04278,33,495,0.02493,0.06062
2013,Hesse,Couple with children,A Bit Too Small,0.21198,134,495,0.17594,0.24803
2013,Hesse,Couple with children,Just Right,0.66006,296,495,0.61829,0.70183
2013,Hesse,Couple with children,A Bit Too Large,0.08196,32,495,0.05777,0.10615
2013,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.69143,157,204,0.62789,0.75497
