"religion","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"konfessionslos","2005","35-65 Jahre alt","Bayern","","","",""
"konfessionslos","2005","35-65 Jahre alt","Saarland","","","",""
"konfessionslos","2005","35-65 Jahre alt","Berlin","","","",""
"konfessionslos","2005","35-65 Jahre alt","Brandenburg","","","",""
"konfessionslos","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2005","35-65 Jahre alt","Sachsen","","","",""
"konfessionslos","2005","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"konfessionslos","2005","35-65 Jahre alt","Thueringen","","","",""
"konfessionslos","2005","66 und älter","Schleswig-Holstein","","","",""
"konfessionslos","2005","66 und älter","Hamburg","","","",""
"konfessionslos","2005","66 und älter","Niedersachsen","","","",""
"konfessionslos","2005","66 und älter","Bremen","","","",""
"konfessionslos","2005","66 und älter","Nordrhein-Westfalen","","","",""
"konfessionslos","2005","66 und älter","Hessen","","","",""
"konfessionslos","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2005","66 und älter","Baden-Wuerttemberg","","","",""
"konfessionslos","2005","66 und älter","Bayern","","","",""
"konfessionslos","2005","66 und älter","Saarland","","","",""
"konfessionslos","2005","66 und älter","Berlin","","","",""
"konfessionslos","2005","66 und älter","Brandenburg","","","",""
"konfessionslos","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2005","66 und älter","Sachsen","","","",""
"konfessionslos","2005","66 und älter","Sachsen-Anhalt","","","",""
"konfessionslos","2005","66 und älter","Thueringen","","","",""
"andere","2005","16-34 Jahre alt","Schleswig-Holstein","","","",""
"andere","2005","16-34 Jahre alt","Hamburg","","","",""
"andere","2005","16-34 Jahre alt","Niedersachsen","","","",""
"andere","2005","16-34 Jahre alt","Bremen","","","",""
"andere","2005","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"andere","2005","16-34 Jahre alt","Hessen","","","",""
"andere","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","2005","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"andere","2005","16-34 Jahre alt","Bayern","","","",""
"andere","2005","16-34 Jahre alt","Saarland","","","",""
"andere","2005","16-34 Jahre alt","Berlin","","","",""
"andere","2005","16-34 Jahre alt","Brandenburg","","","",""
"andere","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","2005","16-34 Jahre alt","Sachsen","","","",""
"andere","2005","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"andere","2005","16-34 Jahre alt","Thueringen","","","",""
"andere","2005","35-65 Jahre alt","Schleswig-Holstein","","","",""
"andere","2005","35-65 Jahre alt","Hamburg","","","",""
"andere","2005","35-65 Jahre alt","Niedersachsen","","","",""
"andere","2005","35-65 Jahre alt","Bremen","","","",""
"andere","2005","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"andere","2005","35-65 Jahre alt","Hessen","","","",""
"andere","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","2005","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"andere","2005","35-65 Jahre alt","Bayern","","","",""
"andere","2005","35-65 Jahre alt","Saarland","","","",""
"andere","2005","35-65 Jahre alt","Berlin","","","",""
"andere","2005","35-65 Jahre alt","Brandenburg","","","",""
"andere","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","2005","35-65 Jahre alt","Sachsen","","","",""
"andere","2005","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"andere","2005","35-65 Jahre alt","Thueringen","","","",""
"andere","2005","66 und älter","Schleswig-Holstein","","","",""
"andere","2005","66 und älter","Hamburg","","","",""
"andere","2005","66 und älter","Niedersachsen","","","",""
"andere","2005","66 und älter","Bremen","","","",""
"andere","2005","66 und älter","Nordrhein-Westfalen","","","",""
"andere","2005","66 und älter","Hessen","","","",""
"andere","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"andere","2005","66 und älter","Baden-Wuerttemberg","","","",""
"andere","2005","66 und älter","Bayern","","","",""
"andere","2005","66 und älter","Saarland","","","",""
"andere","2005","66 und älter","Berlin","","","",""
"andere","2005","66 und älter","Brandenburg","","","",""
"andere","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"andere","2005","66 und älter","Sachsen","","","",""
"andere","2005","66 und älter","Sachsen-Anhalt","","","",""
"andere","2005","66 und älter","Thueringen","","","",""
"katholisch","2006","16-34 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","2006","16-34 Jahre alt","Hamburg","","","",""
"katholisch","2006","16-34 Jahre alt","Niedersachsen","","","",""
"katholisch","2006","16-34 Jahre alt","Bremen","","","",""
"katholisch","2006","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"katholisch","2006","16-34 Jahre alt","Hessen","","","",""
"katholisch","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"katholisch","2006","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"katholisch","2006","16-34 Jahre alt","Bayern","","","",""
"katholisch","2006","16-34 Jahre alt","Saarland","","","",""
"katholisch","2006","16-34 Jahre alt","Berlin","","","",""
"katholisch","2006","16-34 Jahre alt","Brandenburg","","","",""
"katholisch","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","2006","16-34 Jahre alt","Sachsen","","","",""
"katholisch","2006","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","2006","16-34 Jahre alt","Thueringen","","","",""
"katholisch","2006","35-65 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","2006","35-65 Jahre alt","Hamburg","","","",""
"katholisch","2006","35-65 Jahre alt","Niedersachsen","","","",""
"katholisch","2006","35-65 Jahre alt","Bremen","","","",""
"katholisch","2006","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"katholisch","2006","35-65 Jahre alt","Hessen","","","",""
"katholisch","2006","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"katholisch","2006","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"katholisch","2006","35-65 Jahre alt","Bayern","","","",""
"katholisch","2006","35-65 Jahre alt","Saarland","","","",""
"katholisch","2006","35-65 Jahre alt","Berlin","","","",""
"katholisch","2006","35-65 Jahre alt","Brandenburg","","","",""
"katholisch","2006","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","2006","35-65 Jahre alt","Sachsen","","","",""
"katholisch","2006","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","2006","35-65 Jahre alt","Thueringen","","","",""
"katholisch","2006","66 und älter","Schleswig-Holstein","","","",""
"katholisch","2006","66 und älter","Hamburg","","","",""
"katholisch","2006","66 und älter","Niedersachsen","","","",""
"katholisch","2006","66 und älter","Bremen","","","",""
"katholisch","2006","66 und älter","Nordrhein-Westfalen","","","",""
"katholisch","2006","66 und älter","Hessen","","","",""
"katholisch","2006","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"katholisch","2006","66 und älter","Baden-Wuerttemberg","","","",""
"katholisch","2006","66 und älter","Bayern","","","",""
"katholisch","2006","66 und älter","Saarland","","","",""
"katholisch","2006","66 und älter","Berlin","","","",""
"katholisch","2006","66 und älter","Brandenburg","","","",""
"katholisch","2006","66 und älter","Mecklenburg-Vorpommern","","","",""
"katholisch","2006","66 und älter","Sachsen","","","",""
"katholisch","2006","66 und älter","Sachsen-Anhalt","","","",""
"katholisch","2006","66 und älter","Thueringen","","","",""
"evangelisch","2006","16-34 Jahre alt","Schleswig-Holstein","","","",""
"evangelisch","2006","16-34 Jahre alt","Hamburg","","","",""
"evangelisch","2006","16-34 Jahre alt","Niedersachsen","","","",""
"evangelisch","2006","16-34 Jahre alt","Bremen","","","",""
"evangelisch","2006","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"evangelisch","2006","16-34 Jahre alt","Hessen","","","",""
"evangelisch","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","2006","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"evangelisch","2006","16-34 Jahre alt","Bayern","","","",""
"evangelisch","2006","16-34 Jahre alt","Saarland","","","",""
"evangelisch","2006","16-34 Jahre alt","Berlin","","","",""
"evangelisch","2006","16-34 Jahre alt","Brandenburg","","","",""
"evangelisch","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","2006","16-34 Jahre alt","Sachsen","","","",""
"evangelisch","2006","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"evangelisch","2006","16-34 Jahre alt","Thueringen","","","",""
"evangelisch","2006","35-65 Jahre alt","Schleswig-Holstein","","","",""
"evangelisch","2006","35-65 Jahre alt","Hamburg","","","",""
"evangelisch","2006","35-65 Jahre alt","Niedersachsen","","","",""
"evangelisch","2006","35-65 Jahre alt","Bremen","","","",""
"evangelisch","2006","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"evangelisch","2006","35-65 Jahre alt","Hessen","","","",""
"evangelisch","2006","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","2006","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"evangelisch","2006","35-65 Jahre alt","Bayern","","","",""
"evangelisch","2006","35-65 Jahre alt","Saarland","","","",""
"evangelisch","2006","35-65 Jahre alt","Berlin","","","",""
"evangelisch","2006","35-65 Jahre alt","Brandenburg","","","",""
"evangelisch","2006","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","2006","35-65 Jahre alt","Sachsen","","","",""
"evangelisch","2006","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"evangelisch","2006","35-65 Jahre alt","Thueringen","","","",""
"evangelisch","2006","66 und älter","Schleswig-Holstein","","","",""
"evangelisch","2006","66 und älter","Hamburg","","","",""
"evangelisch","2006","66 und älter","Niedersachsen","","","",""
"evangelisch","2006","66 und älter","Bremen","","","",""
"evangelisch","2006","66 und älter","Nordrhein-Westfalen","","","",""
"evangelisch","2006","66 und älter","Hessen","","","",""
"evangelisch","2006","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","2006","66 und älter","Baden-Wuerttemberg","","","",""
"evangelisch","2006","66 und älter","Bayern","","","",""
"evangelisch","2006","66 und älter","Saarland","","","",""
"evangelisch","2006","66 und älter","Berlin","","","",""
"evangelisch","2006","66 und älter","Brandenburg","","","",""
"evangelisch","2006","66 und älter","Mecklenburg-Vorpommern","","","",""
"evangelisch","2006","66 und älter","Sachsen","","","",""
"evangelisch","2006","66 und älter","Sachsen-Anhalt","","","",""
"evangelisch","2006","66 und älter","Thueringen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Hessen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Bayern","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Hessen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Bayern","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Hamburg","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Bremen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Hessen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Bayern","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Saarland","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Berlin","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Sachsen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Thueringen","","","",""
"konfessionslos","2006","16-34 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","2006","16-34 Jahre alt","Hamburg","","","",""
"konfessionslos","2006","16-34 Jahre alt","Niedersachsen","","","",""
"konfessionslos","2006","16-34 Jahre alt","Bremen","","","",""
"konfessionslos","2006","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"konfessionslos","2006","16-34 Jahre alt","Hessen","","","",""
"konfessionslos","2006","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2006","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"konfessionslos","2006","16-34 Jahre alt","Bayern","","","",""
"konfessionslos","2006","16-34 Jahre alt","Saarland","","","",""
"konfessionslos","2006","16-34 Jahre alt","Berlin","","","",""
"konfessionslos","2006","16-34 Jahre alt","Brandenburg","","","",""
"konfessionslos","2006","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2006","16-34 Jahre alt","Sachsen","","","",""
"konfessionslos","2006","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"konfessionslos","2006","16-34 Jahre alt","Thueringen","","","",""
"konfessionslos","2006","35-65 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","2006","35-65 Jahre alt","Hamburg","","","",""
"konfessionslos","2006","35-65 Jahre alt","Niedersachsen","","","",""
"konfessionslos","2006","35-65 Jahre alt","Bremen","","","",""
"konfessionslos","2006","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"konfessionslos","2006","35-65 Jahre alt","Hessen","","","",""
"konfessionslos","2006","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2006","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"konfessionslos","2006","35-65 Jahre alt","Bayern","","","",""
"konfessionslos","2006","35-65 Jahre alt","Saarland","","","",""
"konfessionslos","2006","35-65 Jahre alt","Berlin","","","",""
"konfessionslos","2006","35-65 Jahre alt","Brandenburg","","","",""
"konfessionslos","2006","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
