"pli0083","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","2016","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2016","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","2016","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2016","Realschule","Hamburg","","","",""
"Min 1x pro Woche","2016","Realschule","Niedersachsen","","","",""
"Min 1x pro Woche","2016","Realschule","Bremen","","","",""
"Min 1x pro Woche","2016","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2016","Realschule","Hessen","","","",""
"Min 1x pro Woche","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2016","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2016","Realschule","Bayern","","","",""
"Min 1x pro Woche","2016","Realschule","Saarland","","","",""
"Min 1x pro Woche","2016","Realschule","Berlin","","","",""
"Min 1x pro Woche","2016","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2016","Realschule","Sachsen","","","",""
"Min 1x pro Woche","2016","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2016","Realschule","Thueringen","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Hessen","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Bayern","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2016","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","2016","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2016","Hauptschule","Hamburg","","","",""
"Min 1x pro Monat","2016","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Monat","2016","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2016","Hauptschule","Hessen","","","",""
"Min 1x pro Monat","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2016","Hauptschule","Bayern","","","",""
"Min 1x pro Monat","2016","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","2016","Hauptschule","Berlin","","","",""
"Min 1x pro Monat","2016","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2016","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2016","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","2016","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2016","Realschule","Hamburg","","","",""
"Min 1x pro Monat","2016","Realschule","Niedersachsen","","","",""
"Min 1x pro Monat","2016","Realschule","Bremen","","","",""
"Min 1x pro Monat","2016","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2016","Realschule","Hessen","","","",""
"Min 1x pro Monat","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2016","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2016","Realschule","Bayern","","","",""
"Min 1x pro Monat","2016","Realschule","Saarland","","","",""
"Min 1x pro Monat","2016","Realschule","Berlin","","","",""
"Min 1x pro Monat","2016","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2016","Realschule","Sachsen","","","",""
"Min 1x pro Monat","2016","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2016","Realschule","Thueringen","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Hessen","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Bayern","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Berlin","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2016","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Hamburg","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Niedersachsen","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Hessen","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Bayern","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Berlin","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","2016","AkademikerIn","Thueringen","","","",""
"Seltener","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","2016","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Seltener","2016","(noch) kein Abschluss","Bremen","","","",""
"Seltener","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Seltener","2016","(noch) kein Abschluss","Hessen","","","",""
"Seltener","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Seltener","2016","(noch) kein Abschluss","Bayern","","","",""
"Seltener","2016","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2016","(noch) kein Abschluss","Berlin","","","",""
"Seltener","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2016","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","2016","Hauptschule","Schleswig-Holstein","","","",""
"Seltener","2016","Hauptschule","Hamburg","","","",""
"Seltener","2016","Hauptschule","Niedersachsen","","","",""
"Seltener","2016","Hauptschule","Bremen","","","",""
"Seltener","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Seltener","2016","Hauptschule","Hessen","","","",""
"Seltener","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Seltener","2016","Hauptschule","Bayern","","","",""
"Seltener","2016","Hauptschule","Saarland","","","",""
"Seltener","2016","Hauptschule","Berlin","","","",""
"Seltener","2016","Hauptschule","Brandenburg","","","",""
"Seltener","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","Hauptschule","Sachsen","","","",""
"Seltener","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","2016","Hauptschule","Thueringen","","","",""
"Seltener","2016","Realschule","Schleswig-Holstein","","","",""
"Seltener","2016","Realschule","Hamburg","","","",""
"Seltener","2016","Realschule","Niedersachsen","","","",""
"Seltener","2016","Realschule","Bremen","","","",""
"Seltener","2016","Realschule","Nordrhein-Westfalen","","","",""
"Seltener","2016","Realschule","Hessen","","","",""
"Seltener","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","2016","Realschule","Bayern","","","",""
"Seltener","2016","Realschule","Saarland","","","",""
"Seltener","2016","Realschule","Berlin","","","",""
"Seltener","2016","Realschule","Brandenburg","","","",""
"Seltener","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","Realschule","Sachsen","","","",""
"Seltener","2016","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2016","Realschule","Thueringen","","","",""
"Seltener","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Seltener","2016","(Fach-)Abitur","Hamburg","","","",""
"Seltener","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Seltener","2016","(Fach-)Abitur","Bremen","","","",""
"Seltener","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Seltener","2016","(Fach-)Abitur","Hessen","","","",""
"Seltener","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Seltener","2016","(Fach-)Abitur","Bayern","","","",""
"Seltener","2016","(Fach-)Abitur","Saarland","","","",""
"Seltener","2016","(Fach-)Abitur","Berlin","","","",""
"Seltener","2016","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","(Fach-)Abitur","Sachsen","","","",""
"Seltener","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","2016","(Fach-)Abitur","Thueringen","","","",""
"Seltener","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Seltener","2016","AkademikerIn","Hamburg","","","",""
"Seltener","2016","AkademikerIn","Niedersachsen","","","",""
"Seltener","2016","AkademikerIn","Bremen","","","",""
"Seltener","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Seltener","2016","AkademikerIn","Hessen","","","",""
"Seltener","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Seltener","2016","AkademikerIn","Bayern","","","",""
"Seltener","2016","AkademikerIn","Saarland","","","",""
"Seltener","2016","AkademikerIn","Berlin","","","",""
"Seltener","2016","AkademikerIn","Brandenburg","","","",""
"Seltener","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","2016","AkademikerIn","Sachsen","","","",""
"Seltener","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","2016","AkademikerIn","Thueringen","","","",""
"Nie","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nie","2016","(noch) kein Abschluss","Hamburg","","","",""
"Nie","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","2016","(noch) kein Abschluss","Bremen","","","",""
"Nie","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nie","2016","(noch) kein Abschluss","Hessen","","","",""
"Nie","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nie","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nie","2016","(noch) kein Abschluss","Bayern","","","",""
"Nie","2016","(noch) kein Abschluss","Saarland","","","",""
"Nie","2016","(noch) kein Abschluss","Berlin","","","",""
"Nie","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","2016","(noch) kein Abschluss","Sachsen","","","",""
"Nie","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","2016","(noch) kein Abschluss","Thueringen","","","",""
"Nie","2016","Hauptschule","Schleswig-Holstein","","","",""
"Nie","2016","Hauptschule","Hamburg","","","",""
"Nie","2016","Hauptschule","Niedersachsen","","","",""
"Nie","2016","Hauptschule","Bremen","","","",""
"Nie","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Nie","2016","Hauptschule","Hessen","","","",""
"Nie","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Nie","2016","Hauptschule","Bayern","","","",""
"Nie","2016","Hauptschule","Saarland","","","",""
"Nie","2016","Hauptschule","Berlin","","","",""
"Nie","2016","Hauptschule","Brandenburg","","","",""
"Nie","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","2016","Hauptschule","Sachsen","","","",""
"Nie","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","2016","Hauptschule","Thueringen","","","",""
"Nie","2016","Realschule","Schleswig-Holstein","","","",""
"Nie","2016","Realschule","Hamburg","","","",""
"Nie","2016","Realschule","Niedersachsen","","","",""
"Nie","2016","Realschule","Bremen","","","",""
"Nie","2016","Realschule","Nordrhein-Westfalen","","","",""
"Nie","2016","Realschule","Hessen","","","",""
"Nie","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2016","Realschule","Baden-Wuerttemberg","","","",""
"Nie","2016","Realschule","Bayern","","","",""
"Nie","2016","Realschule","Saarland","","","",""
"Nie","2016","Realschule","Berlin","","","",""
"Nie","2016","Realschule","Brandenburg","","","",""
"Nie","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2016","Realschule","Sachsen","","","",""
"Nie","2016","Realschule","Sachsen-Anhalt","","","",""
"Nie","2016","Realschule","Thueringen","","","",""
"Nie","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","2016","(Fach-)Abitur","Hamburg","","","",""
"Nie","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","2016","(Fach-)Abitur","Bremen","","","",""
"Nie","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","2016","(Fach-)Abitur","Hessen","","","",""
"Nie","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","2016","(Fach-)Abitur","Bayern","","","",""
"Nie","2016","(Fach-)Abitur","Saarland","","","",""
"Nie","2016","(Fach-)Abitur","Berlin","","","",""
"Nie","2016","(Fach-)Abitur","Brandenburg","","","",""
"Nie","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2016","(Fach-)Abitur","Sachsen","","","",""
"Nie","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","2016","(Fach-)Abitur","Thueringen","","","",""
"Nie","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","2016","AkademikerIn","Hamburg","","","",""
"Nie","2016","AkademikerIn","Niedersachsen","","","",""
"Nie","2016","AkademikerIn","Bremen","","","",""
"Nie","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","2016","AkademikerIn","Hessen","","","",""
"Nie","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","2016","AkademikerIn","Bayern","","","",""
"Nie","2016","AkademikerIn","Saarland","","","",""
"Nie","2016","AkademikerIn","Berlin","","","",""
"Nie","2016","AkademikerIn","Brandenburg","","","",""
"Nie","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","2016","AkademikerIn","Sachsen","","","",""
"Nie","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","2016","AkademikerIn","Thueringen","","","",""
"Taeglich","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Taeglich","2017","(noch) kein Abschluss","Hamburg","","","",""
"Taeglich","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Taeglich","2017","(noch) kein Abschluss","Bremen","","","",""
"Taeglich","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Taeglich","2017","(noch) kein Abschluss","Hessen","","","",""
"Taeglich","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Taeglich","2017","(noch) kein Abschluss","Bayern","","","",""
"Taeglich","2017","(noch) kein Abschluss","Saarland","","","",""
"Taeglich","2017","(noch) kein Abschluss","Berlin","","","",""
"Taeglich","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Taeglich","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Taeglich","2017","(noch) kein Abschluss","Sachsen","","","",""
"Taeglich","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Taeglich","2017","(noch) kein Abschluss","Thueringen","","","",""
"Taeglich","2017","Hauptschule","Schleswig-Holstein","","","",""
"Taeglich","2017","Hauptschule","Hamburg","","","",""
"Taeglich","2017","Hauptschule","Niedersachsen","","","",""
"Taeglich","2017","Hauptschule","Bremen","","","",""
"Taeglich","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Taeglich","2017","Hauptschule","Hessen","","","",""
"Taeglich","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2017","Hauptschule","Baden-Wuerttemberg","","","",""
"Taeglich","2017","Hauptschule","Bayern","","","",""
"Taeglich","2017","Hauptschule","Saarland","","","",""
"Taeglich","2017","Hauptschule","Berlin","","","",""
"Taeglich","2017","Hauptschule","Brandenburg","","","",""
"Taeglich","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","2017","Hauptschule","Sachsen","","","",""
"Taeglich","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Taeglich","2017","Hauptschule","Thueringen","","","",""
"Taeglich","2017","Realschule","Schleswig-Holstein","","","",""
"Taeglich","2017","Realschule","Hamburg","","","",""
"Taeglich","2017","Realschule","Niedersachsen","","","",""
"Taeglich","2017","Realschule","Bremen","","","",""
"Taeglich","2017","Realschule","Nordrhein-Westfalen","","","",""
"Taeglich","2017","Realschule","Hessen","","","",""
"Taeglich","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2017","Realschule","Baden-Wuerttemberg","","","",""
"Taeglich","2017","Realschule","Bayern","","","",""
"Taeglich","2017","Realschule","Saarland","","","",""
"Taeglich","2017","Realschule","Berlin","","","",""
"Taeglich","2017","Realschule","Brandenburg","","","",""
"Taeglich","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","2017","Realschule","Sachsen","","","",""
"Taeglich","2017","Realschule","Sachsen-Anhalt","","","",""
"Taeglich","2017","Realschule","Thueringen","","","",""
"Taeglich","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Taeglich","2017","(Fach-)Abitur","Hamburg","","","",""
"Taeglich","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Taeglich","2017","(Fach-)Abitur","Bremen","","","",""
"Taeglich","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Taeglich","2017","(Fach-)Abitur","Hessen","","","",""
"Taeglich","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Taeglich","2017","(Fach-)Abitur","Bayern","","","",""
"Taeglich","2017","(Fach-)Abitur","Saarland","","","",""
"Taeglich","2017","(Fach-)Abitur","Berlin","","","",""
"Taeglich","2017","(Fach-)Abitur","Brandenburg","","","",""
"Taeglich","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Taeglich","2017","(Fach-)Abitur","Sachsen","","","",""
"Taeglich","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Taeglich","2017","(Fach-)Abitur","Thueringen","","","",""
"Taeglich","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Taeglich","2017","AkademikerIn","Hamburg","","","",""
"Taeglich","2017","AkademikerIn","Niedersachsen","","","",""
"Taeglich","2017","AkademikerIn","Bremen","","","",""
"Taeglich","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Taeglich","2017","AkademikerIn","Hessen","","","",""
"Taeglich","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","2017","AkademikerIn","Baden-Wuerttemberg","","","",""
"Taeglich","2017","AkademikerIn","Bayern","","","",""
"Taeglich","2017","AkademikerIn","Saarland","","","",""
"Taeglich","2017","AkademikerIn","Berlin","","","",""
"Taeglich","2017","AkademikerIn","Brandenburg","","","",""
"Taeglich","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Taeglich","2017","AkademikerIn","Sachsen","","","",""
"Taeglich","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Taeglich","2017","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","2017","Hauptschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2017","Hauptschule","Hamburg","","","",""
"Min 1x pro Woche","2017","Hauptschule","Niedersachsen","","","",""
"Min 1x pro Woche","2017","Hauptschule","Bremen","","","",""
"Min 1x pro Woche","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2017","Hauptschule","Hessen","","","",""
"Min 1x pro Woche","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2017","Hauptschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2017","Hauptschule","Bayern","","","",""
"Min 1x pro Woche","2017","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2017","Hauptschule","Berlin","","","",""
"Min 1x pro Woche","2017","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","2017","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","2017","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","2017","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","2017","Realschule","Hamburg","","","",""
"Min 1x pro Woche","2017","Realschule","Niedersachsen","","","",""
"Min 1x pro Woche","2017","Realschule","Bremen","","","",""
"Min 1x pro Woche","2017","Realschule","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","2017","Realschule","Hessen","","","",""
"Min 1x pro Woche","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","2017","Realschule","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","2017","Realschule","Bayern","","","",""
"Min 1x pro Woche","2017","Realschule","Saarland","","","",""
"Min 1x pro Woche","2017","Realschule","Berlin","","","",""
